origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
ABQ,2017,8,5,21,82.94,51.98,34.32,0,0,0,NA,1013.4,10,2017-08-06T03:00:00Z
ABQ,2017,8,5,22,84.92,53.06,33.5,260,10.357019999999999,11.918651475599997,NA,1013,10,2017-08-06T04:00:00Z
ABQ,2017,8,5,23,84.2,53.6,34.97,240,8.05546,9.2700622588,NA,NA,10,2017-08-06T05:00:00Z
ABQ,2017,8,6,0,66.92,60.08,78.66,80,29.920279999999998,34.43165981839999,0.03,1015.5,10,2017-08-06T06:00:00Z
ABQ,2017,8,6,1,68,59,72.92,20,14.960139999999999,17.215829909199996,0.2,NA,10,2017-08-06T07:00:00Z
ABQ,2017,8,6,2,66.2,60.8,82.74,30,12.658579999999999,14.567240692399997,NA,NA,10,2017-08-06T08:00:00Z
ABQ,2017,8,6,3,69.08,62.06,78.33,170,10.357019999999999,11.918651475599997,0.02,1017.9,10,2017-08-06T09:00:00Z
ABQ,2017,8,6,4,69.08,59,70.26,320,4.60312,5.297178433599999,0.01,1017.1,10,2017-08-06T10:00:00Z
ABQ,2017,8,6,5,69.08,64.04,83.98,120,3.4523399999999995,3.972883825199999,NA,1017,10,2017-08-06T11:00:00Z
ABQ,2017,8,6,6,66.92,62.06,84.38,310,5.7539,6.621473041999999,NA,1017.2,10,2017-08-06T12:00:00Z
ABQ,2017,8,6,7,66.92,62.96,87.1,20,6.904679999999999,7.945767650399998,NA,1016,10,2017-08-06T13:00:00Z
ABQ,2017,8,6,8,66.02,62.06,87.05,360,4.60312,5.297178433599999,NA,1015.9,10,2017-08-06T14:00:00Z
ABQ,2017,8,6,9,68,59,72.92,20,5.7539,6.621473041999999,NA,1015.6,10,2017-08-06T15:00:00Z
ABQ,2017,8,6,10,68,59,72.92,60,3.4523399999999995,3.972883825199999,NA,1015.5,10,2017-08-06T16:00:00Z
ABQ,2017,8,6,11,66.92,59,75.69,10,8.05546,9.2700622588,NA,1015.5,10,2017-08-06T17:00:00Z
ABQ,2017,8,6,12,66.92,57.02,70.49,350,4.60312,5.297178433599999,NA,1017.9,10,2017-08-06T18:00:00Z
ABQ,2017,8,6,13,66.92,60.08,78.66,0,0,0,NA,1017.7,10,2017-08-06T19:00:00Z
ABQ,2017,8,6,14,69.98,59,68.13,0,0,0,NA,1017.9,10,2017-08-06T20:00:00Z
ABQ,2017,8,6,15,73.94,57.02,55.49,NA,3.4523399999999995,3.972883825199999,NA,1017.2,10,2017-08-06T21:00:00Z
ABQ,2017,8,6,16,77,55.94,48.19,0,0,0,NA,1017,10,2017-08-06T22:00:00Z
ABQ,2017,8,6,17,80.96,53.96,39.36,0,0,0,NA,1016.1,10,2017-08-06T23:00:00Z
ABQ,2017,8,6,18,82.94,51.98,34.32,0,0,0,NA,1015.3,10,2017-08-07T00:00:00Z
ABQ,2017,8,6,19,86,50,28.9,220,6.904679999999999,7.945767650399998,NA,1013.9,10,2017-08-07T01:00:00Z
ABQ,2017,8,6,20,87.08,44.06,22.32,NA,4.60312,5.297178433599999,NA,1013.1,10,2017-08-07T02:00:00Z
ABQ,2017,8,6,21,87.98,42.08,20.11,180,10.357019999999999,11.918651475599997,NA,1012.1,10,2017-08-07T03:00:00Z
ABQ,2017,8,6,22,89.06,42.98,20.12,170,6.904679999999999,7.945767650399998,NA,1011.4,10,2017-08-07T04:00:00Z
ABQ,2017,8,6,23,87.98,48.02,25.2,150,14.960139999999999,17.215829909199996,NA,1011.5,10,2017-08-07T05:00:00Z
ABQ,2017,8,7,0,86,48.02,26.84,150,13.809359999999998,15.891535300799996,NA,1011.4,10,2017-08-07T06:00:00Z
ABQ,2017,8,7,1,84.92,46.04,25.79,140,10.357019999999999,11.918651475599997,NA,1011.8,10,2017-08-07T07:00:00Z
ABQ,2017,8,7,2,80.96,50,34.01,120,9.20624,10.594356867199998,NA,1012.5,10,2017-08-07T08:00:00Z
ABQ,2017,8,7,3,80.06,51.08,36.46,0,0,0,NA,1013.5,10,2017-08-07T09:00:00Z
ABQ,2017,8,7,4,80.06,51.98,37.69,0,0,0,NA,1013.5,10,2017-08-07T10:00:00Z
ABQ,2017,8,7,5,77,53.06,43.38,20,13.809359999999998,15.891535300799996,NA,1013.5,10,2017-08-07T11:00:00Z
ABQ,2017,8,7,6,75.92,51.98,43.21,360,8.05546,9.2700622588,NA,1013.1,10,2017-08-07T12:00:00Z
ABQ,2017,8,7,7,73.04,53.06,49.52,300,4.60312,5.297178433599999,NA,1012.9,10,2017-08-07T13:00:00Z
ABQ,2017,8,7,8,73.04,53.96,51.18,330,6.904679999999999,7.945767650399998,NA,1012.7,10,2017-08-07T14:00:00Z
ABQ,2017,8,7,9,73.04,55.04,53.24,360,4.60312,5.297178433599999,NA,1012.2,10,2017-08-07T15:00:00Z
ABQ,2017,8,7,10,71.96,55.04,55.22,20,3.4523399999999995,3.972883825199999,NA,1012.3,10,2017-08-07T16:00:00Z
ABQ,2017,8,7,11,71.96,55.04,55.22,350,5.7539,6.621473041999999,NA,1012.4,10,2017-08-07T17:00:00Z
ABQ,2017,8,7,12,71.06,53.96,54.73,350,6.904679999999999,7.945767650399998,NA,1013.3,10,2017-08-07T18:00:00Z
ABQ,2017,8,7,13,71.06,53.96,54.73,350,4.60312,5.297178433599999,NA,1013.5,10,2017-08-07T19:00:00Z
ABQ,2017,8,7,14,73.94,53.96,49.66,140,3.4523399999999995,3.972883825199999,NA,1013.9,10,2017-08-07T20:00:00Z
ABQ,2017,8,7,15,77,55.04,46.64,220,4.60312,5.297178433599999,NA,1013.7,10,2017-08-07T21:00:00Z
ABQ,2017,8,7,16,78.98,55.94,45.14,0,0,0,NA,1013.2,10,2017-08-07T22:00:00Z
ABQ,2017,8,7,17,82.04,57.02,42.47,NA,4.60312,5.297178433599999,NA,1012.8,10,2017-08-07T23:00:00Z
ABQ,2017,8,7,18,84.02,53.06,34.49,0,0,0,NA,1011.8,10,2017-08-08T00:00:00Z
ABQ,2017,8,7,19,87.08,48.92,26.82,230,5.7539,6.621473041999999,NA,1010.9,10,2017-08-08T01:00:00Z
ABQ,2017,8,7,20,89.06,51.98,28.22,130,14.960139999999999,17.215829909199996,NA,1009.8,10,2017-08-08T02:00:00Z
ABQ,2017,8,7,21,89.06,50,26.23,220,6.904679999999999,7.945767650399998,NA,1009,10,2017-08-08T03:00:00Z
ABQ,2017,8,7,22,84.2,51.8,32.73,240,18.41248,21.188713734399997,NA,NA,10,2017-08-08T04:00:00Z
ABQ,2017,8,7,23,80.6,53.6,39.3,290,17.261699999999998,19.864419125999994,NA,NA,10,2017-08-08T05:00:00Z
ABQ,2017,8,8,0,80.06,51.08,36.46,20,8.05546,9.2700622588,NA,1010.8,10,2017-08-08T06:00:00Z
ABQ,2017,8,8,1,77,51.98,41.69,90,24.166379999999997,27.810186776399995,NA,1011.4,10,2017-08-08T07:00:00Z
ABQ,2017,8,8,2,71.06,55.94,58.82,100,26.46794,30.458775993199996,NA,1012.2,10,2017-08-08T08:00:00Z
ABQ,2017,8,8,3,68,55.94,65.31,100,23.0156,26.485892167999996,NA,1013.3,10,2017-08-08T09:00:00Z
ABQ,2017,8,8,4,69.08,55.94,62.93,110,24.166379999999997,27.810186776399995,NA,1013.4,10,2017-08-08T10:00:00Z
ABQ,2017,8,8,5,69.08,53.96,58.56,100,19.56326,22.5130083428,NA,1013.1,10,2017-08-08T11:00:00Z
ABQ,2017,8,8,6,69.08,53.06,56.66,90,16.11092,18.5401245176,NA,1013.1,10,2017-08-08T12:00:00Z
ABQ,2017,8,8,7,69.08,53.06,56.66,90,16.11092,18.5401245176,NA,1013.1,10,2017-08-08T13:00:00Z
ABQ,2017,8,8,8,69.98,55.04,59.06,30,8.05546,9.2700622588,NA,1012.6,10,2017-08-08T14:00:00Z
ABQ,2017,8,8,9,69.08,55.94,62.93,40,8.05546,9.2700622588,NA,1013.2,10,2017-08-08T15:00:00Z
ABQ,2017,8,8,10,69.08,53.96,58.56,20,3.4523399999999995,3.972883825199999,NA,1013.9,10,2017-08-08T16:00:00Z
ABQ,2017,8,8,11,68,55.04,63.21,0,0,0,NA,1014.1,10,2017-08-08T17:00:00Z
ABQ,2017,8,8,12,69.08,55.94,62.93,0,0,0,NA,1013.9,10,2017-08-08T18:00:00Z
ABQ,2017,8,8,13,68,55.94,65.31,0,0,0,NA,1014.8,10,2017-08-08T19:00:00Z
ABQ,2017,8,8,14,69.98,55.04,59.06,0,0,0,NA,1015.2,10,2017-08-08T20:00:00Z
ABQ,2017,8,8,15,71.96,55.94,57.05,0,0,0,NA,1015.3,10,2017-08-08T21:00:00Z
ABQ,2017,8,8,16,73.94,55.94,53.37,0,0,0,NA,1015,10,2017-08-08T22:00:00Z
ABQ,2017,8,8,17,75.92,53.96,46.47,0,0,0,NA,1014.2,10,2017-08-08T23:00:00Z
ABQ,2017,8,8,18,78.98,53.96,42,NA,3.4523399999999995,3.972883825199999,NA,1012.7,10,2017-08-09T00:00:00Z
ABQ,2017,8,8,19,80.96,53.96,39.36,0,0,0,NA,1011.3,10,2017-08-09T01:00:00Z
ABQ,2017,8,8,20,84.02,51.08,32.06,NA,4.60312,5.297178433599999,NA,1009.9,10,2017-08-09T02:00:00Z
ABQ,2017,8,8,21,86,48.92,27.76,90,5.7539,6.621473041999999,NA,1008.6,10,2017-08-09T03:00:00Z
ABQ,2017,8,8,22,87.08,46.94,24.9,0,0,0,NA,1007.9,10,2017-08-09T04:00:00Z
ABQ,2017,8,8,23,86,53.6,33.01,150,12.658579999999999,14.567240692399997,NA,NA,10,2017-08-09T05:00:00Z
ABQ,2017,8,9,0,80.6,53.6,39.3,340,13.809359999999998,15.891535300799996,NA,NA,10,2017-08-09T06:00:00Z
ABQ,2017,8,9,1,68,60.98,78.25,300,11.5078,13.242946083999998,0.01,1012.2,10,2017-08-09T07:00:00Z
ABQ,2017,8,9,2,69.98,59,68.13,230,5.7539,6.621473041999999,0.04,1012.3,10,2017-08-09T08:00:00Z
ABQ,2017,8,9,3,69.08,60.98,75.4,170,3.4523399999999995,3.972883825199999,NA,1012.4,10,2017-08-09T09:00:00Z
ABQ,2017,8,9,4,69.08,60.98,75.4,200,3.4523399999999995,3.972883825199999,NA,1012.8,10,2017-08-09T10:00:00Z
ABQ,2017,8,9,5,68,62.06,81.29,110,6.904679999999999,7.945767650399998,NA,1012.1,10,2017-08-09T11:00:00Z
ABQ,2017,8,9,6,68,60.98,78.25,80,4.60312,5.297178433599999,NA,1011.4,10,2017-08-09T12:00:00Z
ABQ,2017,8,9,7,68,60.98,78.25,0,0,0,NA,1011.1,10,2017-08-09T13:00:00Z
ABQ,2017,8,9,8,66.02,60.98,83.79,0,0,0,NA,1011.1,10,2017-08-09T14:00:00Z
ABQ,2017,8,9,9,66.92,60.98,81.22,0,0,0,NA,1010.5,10,2017-08-09T15:00:00Z
ABQ,2017,8,9,10,66.92,60.08,78.66,0,0,0,NA,1010.5,10,2017-08-09T16:00:00Z
ABQ,2017,8,9,11,64.04,60.08,86.95,0,0,0,NA,1010.7,10,2017-08-09T17:00:00Z
ABQ,2017,8,9,12,66.02,59,78.08,180,3.4523399999999995,3.972883825199999,NA,1012.8,10,2017-08-09T18:00:00Z
ABQ,2017,8,9,13,66.92,59,75.69,160,4.60312,5.297178433599999,NA,1012.9,10,2017-08-09T19:00:00Z
ABQ,2017,8,9,14,69.98,59,68.13,170,3.4523399999999995,3.972883825199999,NA,1012.6,10,2017-08-09T20:00:00Z
ABQ,2017,8,9,15,73.04,59,61.41,230,4.60312,5.297178433599999,NA,1012.2,10,2017-08-09T21:00:00Z
ABQ,2017,8,9,16,75.02,57.92,55.28,0,0,0,NA,1012,10,2017-08-09T22:00:00Z
ABQ,2017,8,9,17,78.98,57.92,48.48,NA,4.60312,5.297178433599999,NA,1011,10,2017-08-09T23:00:00Z
ABQ,2017,8,9,18,82.04,57.92,43.87,NA,5.7539,6.621473041999999,NA,1009.8,10,2017-08-10T00:00:00Z
ABQ,2017,8,9,19,84.02,55.94,38.31,0,0,0,NA,1008.8,10,2017-08-10T01:00:00Z
ABQ,2017,8,9,20,80.6,55.4,41.97,270,14.960139999999999,17.215829909199996,NA,NA,10,2017-08-10T02:00:00Z
ABQ,2017,8,9,21,78.8,60.8,54.05,240,8.05546,9.2700622588,NA,NA,10,2017-08-10T03:00:00Z
ABQ,2017,8,9,22,86,51.98,31.1,280,6.904679999999999,7.945767650399998,NA,1006.6,10,2017-08-10T04:00:00Z
ABQ,2017,8,9,23,86,51.08,30.09,230,5.7539,6.621473041999999,NA,1006.7,10,2017-08-10T05:00:00Z
ABQ,2017,8,10,0,84.92,51.98,32.2,240,10.357019999999999,11.918651475599997,NA,1006.2,10,2017-08-10T06:00:00Z
ABQ,2017,8,10,1,82.04,55.04,39.53,210,9.20624,10.594356867199998,NA,1007.2,10,2017-08-10T07:00:00Z
ABQ,2017,8,10,2,80.96,53.96,39.36,240,5.7539,6.621473041999999,NA,1007.8,10,2017-08-10T08:00:00Z
ABQ,2017,8,10,3,77,57.92,51.76,90,3.4523399999999995,3.972883825199999,NA,1009,10,2017-08-10T09:00:00Z
ABQ,2017,8,10,4,78.98,53.96,42,230,8.05546,9.2700622588,NA,1008.8,10,2017-08-10T10:00:00Z
ABQ,2017,8,10,5,77,53.96,44.84,210,6.904679999999999,7.945767650399998,NA,1008.6,10,2017-08-10T11:00:00Z
ABQ,2017,8,10,6,75.92,53.96,46.47,220,6.904679999999999,7.945767650399998,NA,1008.6,10,2017-08-10T12:00:00Z
ABQ,2017,8,10,7,71.06,55.94,58.82,130,5.7539,6.621473041999999,NA,1008.8,10,2017-08-10T13:00:00Z
ABQ,2017,8,10,8,71.06,55.94,58.82,220,4.60312,5.297178433599999,NA,1009.5,10,2017-08-10T14:00:00Z
ABQ,2017,8,10,9,68,55.94,65.31,130,6.904679999999999,7.945767650399998,NA,1009,10,2017-08-10T15:00:00Z
ABQ,2017,8,10,10,69.08,55.94,62.93,150,3.4523399999999995,3.972883825199999,NA,1008.9,10,2017-08-10T16:00:00Z
ABQ,2017,8,10,11,68,55.94,65.31,320,3.4523399999999995,3.972883825199999,NA,1009.7,10,2017-08-10T17:00:00Z
ABQ,2017,8,10,12,69.08,55.94,62.93,360,5.7539,6.621473041999999,NA,1010.2,10,2017-08-10T18:00:00Z
ABQ,2017,8,10,13,71.06,55.94,58.82,360,3.4523399999999995,3.972883825199999,NA,1010.8,10,2017-08-10T19:00:00Z
ABQ,2017,8,10,14,73.04,55.94,55.01,0,0,0,NA,1010.9,10,2017-08-10T20:00:00Z
ABQ,2017,8,10,15,77,55.04,46.64,0,0,0,NA,1010.9,10,2017-08-10T21:00:00Z
ABQ,2017,8,10,16,80.96,53.06,38.08,20,4.60312,5.297178433599999,NA,1010,10,2017-08-10T22:00:00Z
ABQ,2017,8,10,17,84.02,53.06,34.49,310,8.05546,9.2700622588,NA,1009.3,10,2017-08-10T23:00:00Z
ABQ,2017,8,10,18,84.02,53.06,34.49,300,4.60312,5.297178433599999,NA,1008.4,10,2017-08-11T00:00:00Z
ABQ,2017,8,10,19,87.98,51.98,29.2,300,11.5078,13.242946083999998,NA,1007.8,10,2017-08-11T01:00:00Z
ABQ,2017,8,10,20,82.04,60.08,47.39,350,12.658579999999999,14.567240692399997,NA,1008.2,10,2017-08-11T02:00:00Z
ABQ,2017,8,10,21,87.98,48.92,26.07,330,9.20624,10.594356867199998,NA,1006.6,10,2017-08-11T03:00:00Z
ABQ,2017,8,10,22,89.06,48.02,24.36,NA,3.4523399999999995,3.972883825199999,NA,1005.4,10,2017-08-11T04:00:00Z
ABQ,2017,8,10,23,89.06,46.94,23.39,290,4.60312,5.297178433599999,NA,1005,10,2017-08-11T05:00:00Z
ABQ,2017,8,11,0,89.96,46.04,21.97,260,6.904679999999999,7.945767650399998,NA,1004.3,10,2017-08-11T06:00:00Z
ABQ,2017,8,11,1,87.08,50,27.93,200,11.5078,13.242946083999998,NA,1005,10,2017-08-11T07:00:00Z
ABQ,2017,8,11,2,82.04,51.98,35.34,0,0,0,NA,1006.8,10,2017-08-11T08:00:00Z
ABQ,2017,8,11,3,80.6,53.6,39.3,100,18.41248,21.188713734399997,NA,NA,10,2017-08-11T09:00:00Z
ABQ,2017,8,11,4,73.04,57.92,59.08,90,25.317159999999998,29.134481384799994,NA,1008.5,10,2017-08-11T10:00:00Z
ABQ,2017,8,11,5,73.04,55.94,55.01,100,17.261699999999998,19.864419125999994,NA,1008.6,10,2017-08-11T11:00:00Z
ABQ,2017,8,11,6,71.06,55.94,58.82,90,17.261699999999998,19.864419125999994,NA,1008.9,10,2017-08-11T12:00:00Z
ABQ,2017,8,11,7,71.96,55.04,55.22,60,13.809359999999998,15.891535300799996,NA,1008.5,10,2017-08-11T13:00:00Z
ABQ,2017,8,11,8,69.98,57.02,63.45,340,8.05546,9.2700622588,NA,1009.4,10,2017-08-11T14:00:00Z
ABQ,2017,8,11,9,68,57.02,67.91,330,8.05546,9.2700622588,NA,1009.4,10,2017-08-11T15:00:00Z
ABQ,2017,8,11,10,66.92,57.92,72.81,340,5.7539,6.621473041999999,NA,1009.6,10,2017-08-11T16:00:00Z
ABQ,2017,8,11,11,66.92,57.92,72.81,360,6.904679999999999,7.945767650399998,NA,1010,10,2017-08-11T17:00:00Z
ABQ,2017,8,11,12,66.02,59,78.08,340,5.7539,6.621473041999999,NA,1010.4,10,2017-08-11T18:00:00Z
ABQ,2017,8,11,13,68,59,72.92,10,3.4523399999999995,3.972883825199999,NA,1010.8,10,2017-08-11T19:00:00Z
ABQ,2017,8,11,14,71.06,57.92,63.18,310,4.60312,5.297178433599999,NA,1010.9,10,2017-08-11T20:00:00Z
ABQ,2017,8,11,15,75.02,57.02,53.52,NA,3.4523399999999995,3.972883825199999,NA,1010.9,10,2017-08-11T21:00:00Z
ABQ,2017,8,11,16,75.92,55.94,49.95,230,5.7539,6.621473041999999,NA,1011.3,10,2017-08-11T22:00:00Z
ABQ,2017,8,11,17,80.96,55.04,40.94,NA,3.4523399999999995,3.972883825199999,NA,1010.4,10,2017-08-11T23:00:00Z
ABQ,2017,8,11,18,84.02,53.06,34.49,NA,3.4523399999999995,3.972883825199999,NA,1009.2,10,2017-08-12T00:00:00Z
ABQ,2017,8,11,19,89.96,42.08,18.89,360,6.904679999999999,7.945767650399998,NA,1007.6,10,2017-08-12T01:00:00Z
ABQ,2017,8,11,20,91.94,42.08,17.75,30,12.658579999999999,14.567240692399997,NA,1006.6,10,2017-08-12T02:00:00Z
ABQ,2017,8,11,21,91.94,41,17.03,0,0,0,NA,1006.1,10,2017-08-12T03:00:00Z
ABQ,2017,8,11,22,93.02,39.02,15.25,30,9.20624,10.594356867199998,NA,1005.3,10,2017-08-12T04:00:00Z
ABQ,2017,8,11,23,93.02,37.04,14.11,330,6.904679999999999,7.945767650399998,NA,1004.9,10,2017-08-12T05:00:00Z
ABQ,2017,8,12,0,91.94,37.94,15.11,30,4.60312,5.297178433599999,NA,1005,10,2017-08-12T06:00:00Z
ABQ,2017,8,12,2,86,39.92,19.7,80,13.809359999999998,15.891535300799996,NA,1006,10,2017-08-12T08:00:00Z
ABQ,2017,8,12,3,80.96,50,34.01,100,16.11092,18.5401245176,NA,1007.6,10,2017-08-12T09:00:00Z
ABQ,2017,8,12,4,78.08,51.08,38.91,110,14.960139999999999,17.215829909199996,NA,1008.2,10,2017-08-12T10:00:00Z
ABQ,2017,8,12,5,77,55.04,46.64,110,12.658579999999999,14.567240692399997,NA,1008.4,10,2017-08-12T11:00:00Z
ABQ,2017,8,12,6,75.92,55.94,49.95,90,14.960139999999999,17.215829909199996,NA,1008.2,10,2017-08-12T12:00:00Z
ABQ,2017,8,12,7,75.92,55.94,49.95,60,11.5078,13.242946083999998,NA,1007.5,10,2017-08-12T13:00:00Z
ABQ,2017,8,12,8,73.94,53.06,48.04,340,5.7539,6.621473041999999,NA,1007.7,10,2017-08-12T14:00:00Z
ABQ,2017,8,12,9,71.96,53.96,53.08,340,5.7539,6.621473041999999,NA,1008.1,10,2017-08-12T15:00:00Z
ABQ,2017,8,12,10,71.06,55.04,56.93,350,5.7539,6.621473041999999,NA,1008.4,10,2017-08-12T16:00:00Z
ABQ,2017,8,12,11,69.98,55.04,59.06,350,8.05546,9.2700622588,NA,1008.6,10,2017-08-12T17:00:00Z
ABQ,2017,8,12,12,69.98,53.96,56.78,10,9.20624,10.594356867199998,NA,1009.2,10,2017-08-12T18:00:00Z
ABQ,2017,8,12,13,73.04,55.04,53.24,20,6.904679999999999,7.945767650399998,NA,1009.5,10,2017-08-12T19:00:00Z
ABQ,2017,8,12,14,75.92,55.94,49.95,360,4.60312,5.297178433599999,NA,1009.9,10,2017-08-12T20:00:00Z
ABQ,2017,8,12,15,78.98,55.94,45.14,250,5.7539,6.621473041999999,NA,1010.3,10,2017-08-12T21:00:00Z
ABQ,2017,8,12,16,80.96,57.02,43.99,250,5.7539,6.621473041999999,NA,1010.3,10,2017-08-12T22:00:00Z
ABQ,2017,8,12,17,84.02,55.04,37.08,230,4.60312,5.297178433599999,NA,1009.4,10,2017-08-12T23:00:00Z
ABQ,2017,8,12,18,87.08,53.96,32.32,240,9.20624,10.594356867199998,NA,1008.2,10,2017-08-13T00:00:00Z
ABQ,2017,8,12,19,87.98,48.02,25.2,0,0,0,NA,1007.4,10,2017-08-13T01:00:00Z
ABQ,2017,8,12,20,89.06,44.96,21.7,150,5.7539,6.621473041999999,NA,1006.1,10,2017-08-13T02:00:00Z
ABQ,2017,8,12,21,91.94,39.92,16.33,210,8.05546,9.2700622588,NA,1005.4,10,2017-08-13T03:00:00Z
ABQ,2017,8,12,22,89.96,39.92,17.38,210,11.5078,13.242946083999998,NA,1005.2,10,2017-08-13T04:00:00Z
ABQ,2017,8,12,23,91.04,42.08,18.26,220,12.658579999999999,14.567240692399997,NA,1004.9,10,2017-08-13T05:00:00Z
ABQ,2017,8,13,0,86,46.94,25.78,130,13.809359999999998,15.891535300799996,NA,1005.9,10,2017-08-13T06:00:00Z
ABQ,2017,8,13,1,87.8,44.6,22.27,130,14.960139999999999,17.215829909199996,NA,NA,10,2017-08-13T07:00:00Z
ABQ,2017,8,13,2,80.06,48.02,32.53,110,5.7539,6.621473041999999,NA,1007.5,10,2017-08-13T08:00:00Z
ABQ,2017,8,13,3,78.98,48.02,33.7,200,6.904679999999999,7.945767650399998,NA,1008.3,10,2017-08-13T09:00:00Z
ABQ,2017,8,13,4,77,46.94,34.55,180,6.904679999999999,7.945767650399998,NA,1008.4,10,2017-08-13T10:00:00Z
ABQ,2017,8,13,5,73.94,48.02,39.85,120,6.904679999999999,7.945767650399998,NA,1008.6,10,2017-08-13T11:00:00Z
ABQ,2017,8,13,6,73.94,48.92,41.21,100,8.05546,9.2700622588,NA,1008.3,10,2017-08-13T12:00:00Z
ABQ,2017,8,13,7,73.04,48.92,42.48,120,5.7539,6.621473041999999,NA,1007.9,10,2017-08-13T13:00:00Z
ABQ,2017,8,13,8,73.04,48.02,41.07,NA,3.4523399999999995,3.972883825199999,NA,1007.8,10,2017-08-13T14:00:00Z
ABQ,2017,8,13,9,71.96,48.02,42.6,180,6.904679999999999,7.945767650399998,NA,1007.8,10,2017-08-13T15:00:00Z
ABQ,2017,8,13,10,71.96,51.08,47.75,180,11.5078,13.242946083999998,NA,1008.4,10,2017-08-13T16:00:00Z
ABQ,2017,8,13,11,71.06,53.06,52.95,190,6.904679999999999,7.945767650399998,NA,1008.6,10,2017-08-13T17:00:00Z
ABQ,2017,8,13,12,69.98,53.06,54.94,150,5.7539,6.621473041999999,NA,1010,10,2017-08-13T18:00:00Z
ABQ,2017,8,13,13,71.06,53.96,54.73,0,0,0,NA,1010.8,10,2017-08-13T19:00:00Z
ABQ,2017,8,13,14,71.96,53.96,53.08,0,0,0,NA,1011.4,10,2017-08-13T20:00:00Z
ABQ,2017,8,13,15,73.94,53.96,49.66,0,0,0,NA,1011.2,10,2017-08-13T21:00:00Z
ABQ,2017,8,13,16,77,53.96,44.84,270,5.7539,6.621473041999999,NA,1011.4,10,2017-08-13T22:00:00Z
ABQ,2017,8,13,17,80.96,51.98,36.6,0,0,0,NA,1010.6,10,2017-08-13T23:00:00Z
ABQ,2017,8,13,18,84.92,50,29.92,NA,5.7539,6.621473041999999,NA,1009.2,10,2017-08-14T00:00:00Z
ABQ,2017,8,13,19,86,48.02,26.84,250,5.7539,6.621473041999999,NA,1008.4,10,2017-08-14T01:00:00Z
ABQ,2017,8,13,20,89.96,46.04,21.97,NA,5.7539,6.621473041999999,NA,1007,10,2017-08-14T02:00:00Z
ABQ,2017,8,13,21,91.04,35.06,13.87,0,0,0,NA,1006.8,10,2017-08-14T03:00:00Z
ABQ,2017,8,13,22,84.92,39.02,19.69,220,18.41248,21.188713734399997,NA,1007.5,10,2017-08-14T04:00:00Z
ABQ,2017,8,13,23,84.92,46.94,26.68,210,12.658579999999999,14.567240692399997,NA,1008,10,2017-08-14T05:00:00Z
ABQ,2017,8,14,0,80.6,50,34.41,160,19.56326,22.5130083428,NA,NA,10,2017-08-14T06:00:00Z
ABQ,2017,8,14,1,78.98,46.04,31.28,180,9.20624,10.594356867199998,NA,1009.1,10,2017-08-14T07:00:00Z
ABQ,2017,8,14,2,78.08,44.96,30.93,150,8.05546,9.2700622588,NA,1009.4,10,2017-08-14T08:00:00Z
ABQ,2017,8,14,3,75.02,46.94,36.9,110,8.05546,9.2700622588,NA,1010.2,10,2017-08-14T09:00:00Z
ABQ,2017,8,14,4,75.02,48.02,38.43,150,5.7539,6.621473041999999,NA,1010.5,10,2017-08-14T10:00:00Z
ABQ,2017,8,14,5,73.04,48.92,42.48,140,9.20624,10.594356867199998,NA,1010.1,10,2017-08-14T11:00:00Z
ABQ,2017,8,14,6,71.06,48.92,45.43,160,10.357019999999999,11.918651475599997,NA,1010.4,10,2017-08-14T12:00:00Z
ABQ,2017,8,14,7,69.08,48.92,48.6,130,5.7539,6.621473041999999,NA,1010.1,10,2017-08-14T13:00:00Z
ABQ,2017,8,14,8,69.08,48.92,48.6,130,3.4523399999999995,3.972883825199999,NA,1009.8,10,2017-08-14T14:00:00Z
ABQ,2017,8,14,9,68,48.92,50.44,120,4.60312,5.297178433599999,NA,1009.6,10,2017-08-14T15:00:00Z
ABQ,2017,8,14,10,68,51.08,54.66,320,5.7539,6.621473041999999,NA,1010.7,10,2017-08-14T16:00:00Z
ABQ,2017,8,14,11,66.92,51.08,56.73,10,5.7539,6.621473041999999,NA,1011.1,10,2017-08-14T17:00:00Z
ABQ,2017,8,14,12,66.92,51.08,56.73,10,6.904679999999999,7.945767650399998,NA,1012,10,2017-08-14T18:00:00Z
ABQ,2017,8,14,13,68,51.98,56.51,360,5.7539,6.621473041999999,NA,1012.6,10,2017-08-14T19:00:00Z
ABQ,2017,8,14,14,71.96,51.98,49.36,0,0,0,NA,1012.7,10,2017-08-14T20:00:00Z
ABQ,2017,8,14,15,77,51.08,40.33,0,0,0,NA,1012.3,10,2017-08-14T21:00:00Z
ABQ,2017,8,14,16,78.08,48.92,35.91,0,0,0,NA,1011.8,10,2017-08-14T22:00:00Z
ABQ,2017,8,14,17,80.96,48.02,31.59,250,9.20624,10.594356867199998,NA,1011,10,2017-08-14T23:00:00Z
ABQ,2017,8,14,18,84.02,44.96,25.48,NA,3.4523399999999995,3.972883825199999,NA,1010.1,10,2017-08-15T00:00:00Z
ABQ,2017,8,14,19,87.08,46.04,24.07,0,0,0,NA,1008.9,10,2017-08-15T01:00:00Z
ABQ,2017,8,14,20,87.98,42.08,20.11,0,0,0,NA,1007.6,10,2017-08-15T02:00:00Z
